fold,label,time,space,predictor,n,rmse,r2,skill_vs_persistence,skill_vs_climatology,biome
1,2025-11..2026-01,future,seen,climatology,46655,0.09674698114395142,-0.03007027997894851,-0.2619575933049918,0.0,sunshine_coast_hinterland
1,2025-11..2026-01,future,unseen,gbt,3571,0.06967990165056624,0.22884751599928488,0.12849546962489322,0.1945051166780929,sunshine_coast_hinterland
1,2025-11..2026-01,future,unseen,persistence,3571,0.07995357364416122,-0.015315432018173869,0.0,0.07574217316436471,sunshine_coast_hinterland
1,2025-11..2026-01,future,unseen,climatology,3585,0.0865057036280632,-0.1909882003539276,-0.08194918232251469,0.0,sunshine_coast_hinterland
1,2025-11..2026-01,seen,seen,gbt,4423183,0.08290327495702711,0.5663369954283011,0.27654986369563117,0.1917307161736186,sunshine_coast_hinterland
1,2025-11..2026-01,seen,seen,persistence,5531167,0.11459431797266006,0.21965965462201797,0.0,-0.11724256208630734,sunshine_coast_hinterland
1,2025-11..2026-01,seen,seen,climatology,6306852,0.10256887972354889,0.42429279630673555,0.10493921916774451,0.0,sunshine_coast_hinterland
1,2025-11..2026-01,seen,unseen,gbt,369047,0.08335115753614845,0.5341439682404381,0.27055088021192286,0.15733264045052897,sunshine_coast_hinterland
1,2025-11..2026-01,seen,unseen,persistence,439713,0.11426589637994766,0.17172627601481005,0.0,-0.15521060577095014,sunshine_coast_hinterland
1,2025-11..2026-01,seen,unseen,climatology,485875,0.09891347587108612,0.3839427056832194,0.13435697784939193,0.0,sunshine_coast_hinterland
2,2026-02..2026-04,future,seen,gbt,27431,0.08244053102103514,0.3982636984884821,0.2589329199006656,-0.014531878110073393,sunshine_coast_hinterland
2,2026-02..2026-04,future,seen,persistence,29876,0.11124570667743683,-0.07194536326061507,0.0,-0.36901490479658494,sunshine_coast_hinterland
2,2026-02..2026-04,future,seen,climatology,39143,0.08125967532396317,0.436020436212615,0.2695477627772175,0.0,sunshine_coast_hinterland
2,2026-02..2026-04,future,unseen,gbt,2086,0.07141681515591686,0.33531563890680116,0.2542865116075813,-0.024553805651122973,sunshine_coast_hinterland
2,2026-02..2026-04,future,unseen,persistence,2100,0.09576977789402008,-0.19751906993820678,0.0,-0.37392419689205014,sunshine_coast_hinterland
2,2026-02..2026-04,future,unseen,climatology,2849,0.0697052851319313,0.32351361256866595,0.27215780735058237,0.0,sunshine_coast_hinterland
2,2026-02..2026-04,seen,seen,gbt,4471299,0.0825397439205061,0.5690857283490758,0.2772655549472456,0.19407509765251085,sunshine_coast_hinterland
2,2026-02..2026-04,seen,seen,persistence,5579394,0.11420480161905289,0.22333511991379051,0.0,-0.11510515081187589,sunshine_coast_hinterland
2,2026-02..2026-04,seen,seen,climatology,6355330,0.10241617262363434,0.42498046860389993,0.10322358454543157,0.0,sunshine_coast_hinterland
2,2026-02..2026-04,seen,unseen,gbt,372641,0.08298067039135722,0.5368842138698233,0.27125174652314643,0.15940314912986164,sunshine_coast_hinterland
2,2026-02..2026-04,seen,unseen,persistence,443311,0.11386740207672119,0.17523998067375068,0.0,-0.1534804328650612,sunshine_coast_hinterland
2,2026-02..2026-04,seen,unseen,climatology,489475,0.0987163707613945,0.384868298635221,0.1330585491457712,0.0,sunshine_coast_hinterland
3,2026-05..2026-07,future,seen,gbt,28632,0.0711247510608294,0.5724361015223605,0.2830985397967162,0.23425343764863904,sunshine_coast_hinterland
3,2026-05..2026-07,future,seen,persistence,46614,0.09921133518218994,0.23532426949022112,0.0,-0.06813363462005873,sunshine_coast_hinterland
3,2026-05..2026-07,future,seen,climatology,47695,0.09288288652896881,0.38877518566255,0.06378755654885282,0.0,sunshine_coast_hinterland
3,2026-05..2026-07,future,unseen,gbt,2098,0.06351700489900895,0.5247986679522545,0.32864754262444607,0.27202969578145053,sunshine_coast_hinterland
3,2026-05..2026-07,future,unseen,persistence,3595,0.09461051970720291,0.014127251852156575,0.0,-0.08433401296291598,sunshine_coast_hinterland
3,2026-05..2026-07,future,unseen,climatology,3596,0.0872521921992302,0.16612852962166724,0.0777749401519513,0.0,sunshine_coast_hinterland
3,2026-05..2026-07,seen,seen,gbt,4516046,0.08243550480386615,0.5687241681272384,0.27659152741680826,0.19468561354771496,sunshine_coast_hinterland
3,2026-05..2026-07,seen,seen,persistence,5624255,0.11395429819822311,0.22449190030232635,0.0,-0.11322222087974532,sunshine_coast_hinterland
3,2026-05..2026-07,seen,seen,climatology,6401985,0.10236437618732452,0.4240406402305281,0.10170675607810742,0.0,sunshine_coast_hinterland
3,2026-05..2026-07,seen,unseen,gbt,376212,0.08292391456238085,0.5355199756620019,0.2702705783392544,0.15919423580488734,sunshine_coast_hinterland
3,2026-05..2026-07,seen,unseen,persistence,446882,0.11363652348518372,0.17540861174153832,0.0,-0.15221579291893605,sunshine_coast_hinterland
